"","Basal.Sample.1","Basal.Sample.15","Basal.Sample.16","Basal.Sample.17","Basal.Sample.18","Basal.Sample.3","Basal.Sample.4","Basal.Sample.5","Basal.Sample.7","HER2.Sample.19","HER2.Sample.20","HER2.Sample.21","HER2.Sample.28","HER2.Sample.29","HER2.Sample.30","HER2.Sample.37","HER2.Sample.38","HER2.Sample.39","LumA.Sample.10","LumA.Sample.11","LumA.Sample.12","LumA.Sample.13","LumA.Sample.14","LumA.Sample.2","LumA.Sample.6","LumA.Sample.8","LumA.Sample.9","LumB.Sample.22","LumB.Sample.23","LumB.Sample.24","LumB.Sample.31","LumB.Sample.32","LumB.Sample.33","LumB.Sample.40","LumB.Sample.41","LumB.Sample.42","Normal.Sample.25","Normal.Sample.26","Normal.Sample.27","Normal.Sample.34","Normal.Sample.35","Normal.Sample.36","Normal.Sample.43","Normal.Sample.44","Normal.Sample.45"
"P08621",-0.0982645830854811,-0.00879605090377046,-0.0655909498173809,0.571254859660886,0.0451290225961002,0.0605272904966455,0.32279639802743,0.220237636891479,0.0222063771133579,-0.0573298584921159,-0.0243573183727087,-0.250787772169238,-0.180622804007766,0.0208998355300525,0.178963932991894,0.21515523530717,-0.0564029300244993,-0.0797431834799173,0.0129181388028969,0.0346969053398518,-0.0224472798218482,0.0444060642676393,0.0659108987656271,-0.0166564770800868,0.170766778597674,0.16107407776089,0.0979887878117242,0.145607818726587,0.192284036241121,0.184391596151019,0.324429181531357,0.151310134802412,0.225985528966918,0.149310485010736,0.00658754113016582,0.0714531968495306,-0.156346261770005,-0.0442600389597336,-0.0904708809412502,-0.170126931241552,0.0207424799811143,-0.102117992414836,-0.00698278458030343,-0.0649496085022547,0.00387924072443259
"P09012",-0.106655320419054,-0.176191601978488,0.0172848758289737,0.645880890805339,0.0438883919525444,0.0642442746828966,0.27008940469003,0.200978284100216,0.0453040200594768,-0.133488100270685,-0.035154850841656,-0.218071330371669,-0.158862422982783,-0.0587020192255465,0.0635198600806277,0.0807943373844029,-0.0462257748766397,-0.12746842797772,0.0324132749729212,0.0149859695490764,-0.0729388843280092,0.085671474730259,0.0413773326656168,-0.00236556574767791,0.177658454664064,0.186142105437591,0.128752681917114,0.103121126896684,0.122922169180757,0.130954857713201,0.230983883680259,0.076848583450381,0.171415073661647,0.0770172570899414,-0.0297496929467563,0.045952980487645,-0.148828509247234,-0.0570681254180245,-0.124084271858183,-0.195493299825977,-0.088319285306274,-0.0908155703747831,-0.0311727971798708,-0.0873004964656969,-0.0121968679930368
"P09661",0.0367173276187567,-0.126286829966855,-0.171017528317568,0.541495953884611,0.0263223793351115,0.100641025272979,0.514589450770639,0.190455629216977,0.0366182306838301,0.0133747096085584,0.00250215537931538,-0.230498861237167,-0.0229932462689684,-0.0457877461434458,0.1411659722634,0.238098347809783,-0.0749501391746642,0.0504788789113244,-0.0310155258300758,0.00795341178915567,-0.146531932545589,-0.489480431009202,-0.0325386408802147,-0.0885776823539243,0.177550581201624,0.263079459232923,0.0374798595376289,0.236408916537251,0.186691100699629,0.0599638704995286,0.140253107290991,0.0933846765431761,0.219538800225184,-0.0171471457563163,-0.0195544614053847,-0.178745111985149,-0.17142582814818,-0.100169393258725,-0.22039458509524,-0.253810019529545,-0.0199342457327183,-0.156923205016665,0.100191656249161,-0.0109484658908246,-0.0383633424520245
"P08579",-0.0681846431319776,-0.0523926242520314,0.0402504857179805,0.548599586775551,0.102585796970225,0.0829502610389436,0.378677914028319,0.197407749008202,0.017481368491665,-0.082116654698197,0.0259126839526191,-0.261866219094305,-0.0807077143581354,-0.0732157613606341,0.215856847072384,0.217484904612742,-0.0796902641831879,0.0221807815786238,0.0234921900612393,0.102889423258081,-0.0215650882580702,0.14086238746272,0.093951823635529,0.0171409975496067,0.16169677748101,0.191843753791161,0.0949037475536472,0.108382319651754,0.187821330823179,0.053646673627408,0.140962160807984,-0.0274202618205835,0.215977496633337,0.0743329981736738,-0.0508553341291269,0.00119663536389694,-0.198313836208257,-0.0528418144840148,-0.129919860264364,-0.127056459703935,-0.0180122658461168,-0.122215822325387,0.116836566940641,0.01395979467058,-0.00997058527521569
"P09234",-0.180987790462337,-0.0585207135968486,-0.0837366247960869,0.667624635452297,-0.0607933440450259,-0.0047338083972623,0.506795312907021,0.519449485708356,0.0333966208090768,-0.0650711175532725,-0.0543776101060309,-0.107277647827009,-0.14535684428363,0.0584021477476931,0.0989911447865102,0.321111266756795,-0.0881596723178918,-0.024151058435999,-0.324455709750043,-0.280585647749621,-0.229894274528504,-0.481049331987151,-0.0759443718179061,-0.172409859403262,0.175745907788264,0.224223596238535,0.198817856132813,0.168497330136339,0.214004861188572,0.17944829395764,0.356704592595409,0.143039664595435,0.133445058637822,0.200134471610975,0.0866353294948329,0.220420720420743,-0.199448291876078,0.0199874058788822,-0.144923242995056,-0.0899106694576797,-0.0685616618301152,-0.308614016685938,0.0141822745482204,-0.144139663569945,0.0200187095315226
"P62314",0.0142454004575373,0.0388961805983894,-0.0120354677106828,0.448602002833591,0.0847941449658039,0.0728695298970015,0.126769789309431,0.0426687511333134,-0.149589966039748,-0.0944823108093192,0.0340356414253307,-0.256737359102516,-0.165690789628223,-0.141720667579672,0.129142845222817,0.192804483614264,-0.270342597974968,-0.0282695676755752,-0.080007270144455,0.0355076922664339,-0.186915389388654,-0.00128058024518234,0.113446316814171,-0.10041512239699,0.0308380063699607,-0.0131001271107141,0.0491949006623308,0.0971329968563441,0.2021437397306,0.236774890732713,0.157106865660593,-0.0357162064287273,0.160429726594146,0.129411411249371,-0.0834078759870914,0.0347282623900491,-0.216434196519679,-0.248621943335534,-0.228213901345011,-0.26824471867763,-0.174623935507263,-0.171024052129975,-0.0365147061388941,-0.0460901715174486,-0.0634427034844208
"P62316",0.00878855889748238,-0.0831102627598265,-0.0505260354667006,0.605357890085802,0.0439483815798666,0.138939316497185,0.281431020236529,0.130729417306234,-0.129158822720167,0.011593345134416,0.0892411572554676,-0.0501648459611067,-0.117463721743941,-0.010343876723243,0.174198599396084,0.17111645073583,-0.118576619715302,-0.0436929669619256,-0.0676352355211136,0.0229091572481979,-0.0405605005123329,0.0663797439758809,0.0477940887584503,-0.067626073156506,0.110686200185079,0.189256319766627,0.094930161526038,0.170474022850094,0.221040118696582,0.148115336605289,0.195548202227837,0.00675261597642623,0.135806736046108,0.123195019185779,-0.0887464650643845,-0.0190788673290275,-0.10569990527317,-0.0486168220819014,-0.0918267407098058,-0.190628711622552,0.0178680499281364,-0.0736954867547944,-0.0547396689932026,-0.0232043556052149,-0.00327445824910873
"P62318",0.0647119252801048,0.0549749346564868,-0.0315789640941382,0.588824189387038,0.0435622508713314,0.144876554057245,0.220774541426766,0.142719568912267,0.0186689317064591,-0.0618462947223064,-0.0166139024331587,-0.104545846471552,0.00668576804884343,-0.0148153927374174,0.202606029411197,0.194048489082684,-0.0837617869906669,0.0389169310294553,-0.0123293085651919,0.0194224492674895,-0.0580318394665478,0.113467641831271,0.0288757762177111,-0.0844586924744503,0.107032630289455,0.155146535132222,0.173117868265654,0.118126543102639,0.14920863677337,0.192869667789398,0.241588741240968,0.0541249558248049,0.24821289520845,0.0959490911892791,0.0119680809013203,0.0828912254502452,-0.0262406571379436,-0.0687264473234574,-0.00817216860850498,-0.171413681197201,-0.027871349779074,-0.0216805586018063,0.0670029626341438,0.0402170508376631,0.0442133098921241
"P62304",0.0608324072115108,0.168794959470981,-0.219072309404775,0.653503828312939,0.0816807530373565,0.278175688660045,0.251062865376881,0.363202780144998,-0.394713419348786,-0.23375382097973,-0.124314927685911,-0.386687706505055,-0.239999602963387,-0.245378504165375,0.0879264609299104,0.0613620858681699,-0.156780885148789,0.0478012419636487,-0.141630186680077,0.0609306550426482,0.11915880559062,0.596340829804842,0.3902611103843,-0.0040701392368965,0.0608169512983767,0.162187685504537,0.26120838943914,-0.00211772565930468,0.148812225366146,0.118272455863654,0.0644782432731396,0.0239916851645464,0.163153097096161,-0.306698580837313,-0.0540365257489304,-0.139554895834058,-0.211659551383036,-0.122136881037279,-0.590702239544715,-0.303028359138763,-0.248516547572201,-0.11516417270423,-0.251592379326264,-0.118268931173286,-0.0148227857739161
"P62306",-0.0962719743381925,0.203368130606192,-0.0193103263151983,0.675302356703518,0.0981505998936385,0.0554363786389964,-0.0237097581519171,0.301465968817428,-0.336648436151821,0.0430752180938706,0.19906888624419,-0.32754442497768,-0.227798435854787,-0.0232756196622514,0.142642999407286,0.10763236170361,-0.0747373879200207,0.0822081579454464,-0.16808142425269,0.0968342217812974,-0.209483729776412,-0.0106644941924965,-0.0497708815264574,-0.576032257919325,0.114074183313337,0.134291298310255,0.124692710834813,0.107853763522942,0.245681397254525,0.194851312110476,0.16217653829256,0.010787540336261,0.242129945761286,0.240425567456181,0.0160680561008673,0.103719348285962,-0.13189940302113,-0.108319449963662,-0.172592527961583,-0.49769973058979,-0.130149510592138,-0.0685465987027596,0.0775607441972835,-0.0415551589265267,-0.0438303522802444
"C9JVQ0",-0.00722957889742297,-0.0206605625591478,-0.162666161609337,0.36267717870697,0.0385951047058728,-0.0849013366001262,0.195839232825727,-0.00757947429298874,0.0556963965300976,-0.0376921700745384,0.0209091577906799,0.00877047011103843,-0.280182931908119,-0.0450910965203109,0.0787046669813438,-0.0292112958075737,-0.0431074749700962,-0.205691722389721,-0.119542440698624,-0.130598430313987,-0.148301474254312,-0.177289429701557,0.0330972164499913,0.0670263677659858,0.0630661206231588,0.134166081616293,-0.0600832633147327,0.1100731208378,0.0400594725738976,0.128645751007589,0.0336108514909291,-0.0431285329445304,0.00310193179858069,-0.179915988317136,-0.197041590557424,-0.160830347074146,-0.0972598474177135,-0.0689128229451662,-0.183474900980544,-0.170985049552006,-0.0441564573575882,-0.113602383619689,-0.0557494217471394,-0.0823298095548957,-0.04322764255213
"Q13884",0.249769254534882,0.890910764456958,-0.0116694943123104,0.120097540387383,-0.272571577580018,-0.174753624634686,-0.0393756097055474,-0.125735090232797,-0.15464707525041,-0.414108259805821,-0.0439484566164765,-0.5240971699548,-0.248200215226434,-0.52369241315161,-0.50282523596808,-0.476344462136444,-0.142387091763866,-0.328583028239707,-0.0214202154152335,-0.142087919341471,-0.312886454754097,0.445665409597858,-0.140884040720181,-0.0919527418125727,-0.168457668034233,-0.699090861869517,0.105340795831795,-0.168509574439145,-0.583587095807452,-0.110980340668854,-0.702951295494136,0.0157367230492135,-0.452299218249955,-0.389809478615571,-0.066932174062969,-0.043747232795815,-0.180249725597142,0.0921479272187487,-0.031343956615451,0.215288376703978,-0.368291354026661,-9.03991949919334e-07,0.437332778848561,-0.535902466637102,-0.217830974237468
"A0A024R732",-0.159751023823459,-0.0985927563698142,0.0991471650747473,-0.523645808184914,0.0521424733611777,0.169712017356452,-0.202511068180718,-0.418788324772765,-0.404923960850981,-0.0164049070482991,-0.174490361997438,-0.0627000392723472,-0.00474274916506842,0.0695532266099537,-0.254482223126296,0.0483357061530386,0.0823091966394043,-0.101749356356268,0.443243287507115,0.232481813217414,0.365673264332684,0.110988920583316,0.309187742829128,0.690738353856648,0.0570768511484749,-0.229856182652798,0.498282816956548,-0.244626855193803,-0.279403412319241,-0.153809316173796,0.110739353713938,0.282323206735568,-0.245818197597864,-0.0303846187667278,0.104065721202287,-0.155349672591185,0.244320936368291,0.0346477061492986,0.0874911326052061,0.162508646817338,0.1662686365502,0.0294627721703864,-0.0102585714359004,0.0917804987423742,0.0572182663372699
"O95149",-0.0503724312074104,-0.158778873792977,-0.40633896739119,0.479693283101682,-0.489509456420499,0.467677736501533,0.583851083397431,0.518971307342983,0.00224193051943588,-0.278530085501752,0.182704286528459,-0.362955868374832,-0.135393477969251,0.149970753130289,0.0713479204899205,0.169399352238103,0.0945437524790768,0.133219169197341,-0.122132921871444,0.0419363092846384,-0.187462847973921,0.257421521256448,0.151537069103997,0.00113184306264901,0.275580422446931,0.18811165235138,0.572277931462443,0.168525333594589,0.166188841169809,-0.0520755155077508,0.131357424586317,-0.143453936255152,0.432973691592362,0.204548873328382,0.128245110437237,0.218815956120782,-0.0588776287362572,0.0712203040588149,-0.0914244957491817,-0.142684826676385,0.186265832148472,0.232678009147871,-0.159101305071657,0.020705601208363,-0.0912149575225016
"G3V3A4",-0.321628350941125,-0.111819923246057,-0.119652703043256,0.725816752120355,-0.0404648924867124,0.130625970506049,0.245691345475129,0.34185483565399,0.0152946833550941,-0.0543066974209193,0.103280164757582,-0.239258767443687,-0.206595439200558,-0.0866969978187188,-0.0424992613574244,0.513458681296538,-0.0227150511790905,0.14312069922205,-0.0091804254246521,0.0442220123406017,-0.233936037432866,0.111162276752403,0.129120484357226,-0.039064644490531,0.245877357125559,0.233529582927917,0.155328765260331,0.230684546915797,0.392598719547686,0.144466832773139,0.329115741146582,0.220535288662474,0.379913686719436,0.0121767903789662,0.0602047372105049,0.130427236058084,-0.118918581561796,0.0200659838882423,-0.151444482428458,-0.185449063366203,-0.124338119930976,-0.304021056809639,-0.0749426736336382,-0.0590921052129455,0.0262573348285467
"Q13596",0.105152254205077,-0.27239680626203,-0.12904651985378,-0.796828498728484,-0.100947867228736,0.207725441215909,-0.237836259507601,-0.484561251814287,-0.330527743550811,-0.0357666645109533,-0.0950530293621163,0.00420237346186802,-0.110850280175424,0.250572485960283,0.142886460770222,-0.272434800719541,0.226024573596244,-0.000775899066170831,0.206311941534443,0.159199738734649,-0.0425241531205421,0.0119485972639957,0.12458973523607,0.186499260411362,0.116775559141596,0.0716773311725741,0.087443605587844,0.0458586895370673,0.118399265712708,-0.229485928436241,0.38131407657835,0.0970581587361279,0.186108721977794,0.249176952352146,0.106060967758683,-0.0340902671927218,0.104916844959942,0.286419031593843,0.220248844740568,0.234966914320118,0.247917149865216,-0.23552677424896,-0.0764181069792414,-0.0633211030399966,0.0535796398147311
"Q9Y5W9",0.167763172221823,0.0540028956381665,0.142626624623869,-0.144483425865366,0.309689260199028,-0.286495286189893,0.19522120009411,0.133001484335655,0.299609880265405,0.0665559324806565,0.214715264976699,0.220203512414468,-0.157823115759488,-0.457700776697525,-0.616309567018075,-0.726006829112652,-0.374560125801069,-0.578153545871407,-0.502745654061029,-0.2735788379644,-0.378090721189842,-0.0972524581573157,-0.115597240371777,0.338278045609469,0.0719081157918674,0.000921276211544264,-0.230212036794682,0.605164881661053,1.04164598845384,0.26607781874683,-0.301974631902868,-0.357560392384391,-0.0628924476529609,-0.146620301624461,-0.526708407292085,0.616965457846394,0.0906065591251686,0.19460832616323,0.101690989055446,-0.0691450111098306,-0.346231459436203,-0.377422728339119,-0.547967048763049,0.060397725267348,-0.476175599785289
"Q3SYF1",-0.020857628170703,-0.173784912738645,-0.0213865483000295,-0.0757643055907189,-0.323937582237713,-0.0712168084806011,-0.0721050120443723,0.513969226834816,0.0679946832756078,0.00341347865816456,0.127874651819892,-0.125551304351905,0.024920520420949,0.345335668124775,0.12957183818921,0.0263333850031501,0.085530647195021,0.00137194502445112,0.0249275884832195,0.0303294996127072,0.147879205745022,-0.268053436808815,0.180350410248819,0.253992657187276,0.138971572282147,0.292549064643536,-0.0106485642228638,0.0171111168529668,0.0759644826300536,0.091349280265799,-0.0203751643107907,0.219838316374092,0.179082805973208,0.0501116521180093,0.126476976327445,0.197643267069408,-0.0292630177204783,0.250116519383567,0.0879286456832238,0.116551219312534,0.0512928128681648,-0.0889802240373281,0.109380199190971,0.0205524046219179,0.0839397678040856
"A0A024R9Z9",-0.286971581264756,-0.550516656812643,-0.355499702273587,-0.459302430115705,-0.142988454840672,-0.0730892525963491,-0.433947807385569,0.116291921001486,-0.020505505996081,0.201745070146774,-0.327282887055929,0.111932684741959,-0.144105244705434,-0.140718802967157,0.031747878155622,0.100245226542806,0.119853887736229,-0.306106662369247,0.470584290092483,0.219159190708446,-0.110025501807429,-0.151829610948863,0.0823936943813808,-0.0339544242940133,-0.00447254585956585,0.432003726396879,0.0344324108192494,-0.0250461691872007,0.0884798771878499,-0.114489455739342,-0.246094952048043,-0.0573236153374793,0.476900615319554,-0.182529965799002,-0.106639477765777,0.0554422997933173,-0.0767526057503111,-0.209601139294287,-0.140254004614764,-0.0320523458383404,-0.0450879936675649,0.46742013252399,0.106573684704818,-0.26672043134163,-0.112622265152654
"Q9Y5W7",-0.206516338645885,-0.383102223578131,-0.288296045879057,-0.217923219334733,-0.270816045969153,0.0593911874452309,-0.107170278815725,0.103845596998885,0.0909491609688928,0.233373385204794,-0.133291440766707,0.116281174023079,0.0358498948183809,-0.054342526804368,0.125879581143117,0.159587824389771,0.172691570775257,-0.0442414030411302,0.267353259151882,0.0195938527042752,-0.0518643015044658,-0.261969630268634,-0.00856915841576292,-0.0362320017303591,-0.0202985886610879,0.396032774189903,0.0688650585515206,0.0743892170631475,0.140180333450731,-0.103118758238576,-0.212501359910705,0.0263754366742515,0.370264789342994,-0.196935399393704,-0.0601684360448272,0.0556955878683678,-0.0348851608860146,-0.149532958454726,-0.190087905330846,-0.0672401731063328,-0.0888701154749674,0.501341463232427,0.0999815360964516,-0.132123350769337,-0.0443939825080806
"E5KQS5",-0.0504516096706934,-0.174375946759427,-0.0101402143154413,0.181880869533898,-0.0184140095319766,-0.178027660079939,-0.419257198940073,-0.344390809400684,0.0227961006447808,0.0134238795425305,-0.204136341148513,0.073801922401434,-0.0993329715192249,0.196203955884902,-0.190145410675885,-0.510177909097115,0.0669751223690109,-0.0650543157301347,-0.0886796842191493,-0.0149867529380791,-0.0108851920554527,0.122057226029831,0.282541285552031,0.199665125980429,0.256440889352414,0.181772279369476,-0.0398726845856963,-0.0169574886020114,0.102417075138751,0.0776686431415723,-0.101834505735827,0.100586679062205,0.455952670009663,0.190315713475805,-0.0180418753238413,-0.0191660798296315,0.0490195289735363,0.104659947504839,-0.0407684670987696,-0.06495085043957,0.0561986700823108,-0.0219370146995515,-0.11406718789906,0.00439198249234333,0.125909830061213
"P57768",-0.112660533838271,-0.0274727389481597,-0.26034043479226,-0.739517500748879,-0.566293369507398,-0.0436599846216073,-0.417781201228355,0.40051193282573,0.535974060897414,0.365402547638651,0.0230702551017895,-0.0196236394717257,-0.182983799249305,-0.316452081434327,-0.0167557657201229,0.219138590742798,-0.10535197108115,-0.214764088985585,0.45134662924798,-0.279001050057917,0.0603816575531903,-0.305375342360139,-0.214999841108466,-0.127971632849761,-0.0499899986061562,-0.287478227620524,-0.311758680882351,-0.141318866712015,0.575174171192134,0.328162910426255,-0.449991992770993,-0.347078447032743,-0.24355732242975,0.226623249753785,0.00345227088928903,0.135714963279817,-0.142748701699396,0.0406355356550453,-0.202633168944746,-0.272364772690702,-0.244789903538176,0.0386943670145507,0.210490221133666,0.0949493555518268,-0.0193117560744445
"B4DTB8",0.149807622098898,-0.320646035253256,0.192687137166967,-0.683673569199587,0.34731486759574,0.0431778709895233,-0.152828827790088,-0.156541741486381,-0.527939960294438,-0.00871674960454558,-0.0275048093401305,0.107466026684362,0.0797933028886706,-0.205875847414798,0.115743315157108,-0.172052037394705,0.0335256512414192,-0.014740581579935,0.197168369010418,0.13417680043827,0.172727721520253,-0.0967404804857877,0.0844570665976245,0.412403768839075,0.0805529973582724,-0.13798236473847,0.0870179021938834,0.157845745677611,-0.0606524963439969,-0.0502158405956607,-0.134571502885778,-0.0749116763005583,0.0543320491015631,0.0670822799111175,0.123306420967875,0.345561272551251,0.0889985526151277,-0.0254338069931665,0.0756096755529492,0.084677573690003,-0.0691494804086348,-0.0802021333490304,-0.0429078425826854,0.0330096821153235,0.061627363685462
"Q96RF0",-0.103931515460414,-0.0520605510790831,0.20364830501587,-0.578739124106467,0.297985978707343,0.0157612486984546,0.190550623987228,-0.215506156834823,0.0342544750635292,0.0332595069198186,0.345261122620746,-0.00415199587409409,0.245356194876307,0.156690208501593,0.0745037231990109,0.0496699878104471,0.388114658360682,0.0276091228738668,0.29338026522455,0.0958839732554163,0.217079279569238,0.332120399025563,0.115630430414706,0.083838068267209,0.0505548993017527,-0.105436388553329,0.234961877265938,0.28091944589697,-0.220453807614222,0.190040108063559,-0.221888016924408,0.192504903362351,-0.163236041722187,-0.040843955684134,0.182718710106924,0.062251879152391,0.281262760471715,-0.0490020957788634,0.0798373263342338,0.288401505261936,0.162768884722785,0.215461831830857,0.203938569760387,0.0338247887317679,0.0349667802741638
"B7ZAU9",0.0864293323826915,-0.279893098199382,0.192927839467621,-0.623639504649221,-0.208441800294309,-0.184185121602977,0.0970319654974472,0.787949359568327,-0.0894496505083269,0.978006740973959,0.390805145951601,0.221447017301957,-0.0248945724617286,-0.228655030930414,0.671109773860313,0.736915738423668,0.059042408125921,0.437950034845413,0.530076342488605,-0.204058083675513,0.364774491514258,-0.175277345372146,0.276542211248439,-0.0825489224864958,0.104290984639149,-0.373975163923696,0.267822915812665,0.367322946385822,0.183571246572745,0.52974193785051,-0.142503301376128,0.182547857758996,-0.29071049041424,0.127579454513358,0.441224034139349,0.71097744628777,-0.00961665616771031,-0.0389793029666423,-0.0926859027489766,-0.00994691864650222,-0.182703481011931,-0.144650430053772,-0.0301570534490246,-0.13483598962954,-0.313418827340081
"O60749",0.068332206393485,-0.131748542800535,0.32653722206629,-0.0856918753200008,-0.0165485743190835,-0.0460966949259898,-0.0930479857918939,-0.611897970466569,0.113592878128367,0.0250211876126298,0.152612537604116,-0.00917951932662653,0.0375543577442996,-0.0106336620396917,-0.0914171180895415,-0.0825773518072412,0.154269490785029,0.013740685917905,-0.0954558181638442,-0.095886462383007,-0.0398957736305289,-0.0384490265531773,0.0798814146513186,0.192990186083444,-0.0139693652091679,0.0361107608683477,-0.222391188254119,0.278134499858629,0.00960428564744616,-0.0581644285598708,-0.113363820815657,0.124120147180127,0.0823084036769159,-0.00740397110435128,0.116363357841684,-0.0687126337272163,0.0903412852714958,-0.0703088798139642,-0.0106137079505545,0.208581228865548,-0.0194093677963281,-0.0582955966499955,-0.114795768207118,-0.00737753856144949,0.156694675839541
"Q7Z614",-0.153561412974505,-0.129412010270324,0.781608762050145,0.158446575378568,1.20234714043476,0.427405351871887,-0.236318742581699,-0.999290868616033,-0.972782050797343,-0.960601625542738,-0.608892944612899,-0.884558645667103,0.0860594424415881,-0.324476940943127,-0.6456943215472,-0.545216235256246,-0.553883067092429,-0.775748230865841,-0.845294602582737,-0.485193675461034,-0.75019480403805,-1.10422690894669,-0.79377308329713,-0.00345060659718893,-0.0597105294031943,0.0301786646306926,-1.36793352151071,1.69884726635413,-1.0628044587885,-0.56089904448734,-0.592862459005608,-0.934444998228586,-0.575751505851219,-0.927707459038974,-1.02686263387034,-1.25887671447931,0.042606284642306,-1.2164122180651,-0.923911945774566,0.0120532624811068,-0.705408314042881,-0.0237075337352541,-0.669421711663496,-0.702365185077169,-0.0818361852852423
"Q05DJ0",-0.0354561156707208,-0.454574343577331,-0.021291857924004,-1.62761423041364,-0.66084860134513,-0.0528982818331696,-0.435138883989067,0.453499907246452,-0.0742826516339465,0.119485002261361,0.309306586705436,0.022949747463716,-0.38753172315021,0.200159304431627,-0.140504897965525,-0.542115617970741,0.0458557664569651,0.287500962584622,0.979404527732476,0.417076992419775,0.790161763987842,0.420988197847606,0.142504503295774,-0.0313138595510183,0.169399204924189,-0.14125865554948,0.00988097621494424,-0.429887847883625,-0.0494785603978681,-0.350289211449074,0.218226071298658,0.292911685279733,0.15430753686319,0.40136963627774,0.384029264132825,-0.0745505526984372,0.319708804926327,0.0467099922243319,-0.0430958861361071,0.217854021464463,0.201418594559166,0.337057281230939,0.10662812899917,0.0791565642711912,-0.321136607921955
"Q9H3E2",-0.22596522362453,-0.150334358571634,-0.0205299165982015,-0.616390161891608,-0.215367748560182,-0.287054806171318,-0.0819725416790024,-0.0567085146982954,-0.00688326547331549,0.744658241270105,-0.334455871998966,0.0742350520334781,0.203329720015349,-0.121734859674777,0.881615934694031,0.416880897435202,-0.104322853272767,0.0725478856457473,0.599625701606527,-0.325428531451049,0.00451426047356089,0.0718115656060281,-0.00136710834813608,0.332871915233191,0.182248037291125,-0.0881007420654903,0.492581838145469,0.0916741459293315,0.147910098963764,0.31441438893951,-0.378129468925705,0.253065470622449,-0.388318382044851,0.224440360484985,0.500411263061914,0.329150650892938,-0.25497905449663,-0.427849184877128,-0.272537993598162,-0.0698912710064251,-0.186151913407793,-0.269308191663921,-0.103909395949338,-0.377475940157297,-0.690448998694873
"Q96L92",-0.0627764590436085,-0.0749794417514111,-0.0498518402767298,0.123361025425394,-0.259707400943929,-0.173701120016074,0.0188719111804515,0.177822473269909,-0.298078390398742,-0.183747871113002,0.247319171722718,0.0834064460031055,-0.178510035042689,-0.139036817037271,0.114687279189335,-0.216398172634897,0.120259783821531,0.042695552667291,0.0177991352200777,0.341192363882611,0.0906456811784957,0.114684985134221,0.0841675773213056,0.0773708721912904,0.0869068178155854,0.297834113207358,-0.037611503538608,-0.0454695922935636,0.000532181534591728,0.0826089449971022,-0.0467698053189673,0.113176257880942,0.273867814560264,0.103920330117046,0.128528944929527,-0.0893505273102233,-0.161102871286512,-0.188595654623303,-0.117272745206419,-0.0102478059222386,-0.203427028194198,0.0948828200233191,-0.0385403641527056,0.111559790660831,0.276359587405124
"Q8TEQ0",-0.00463464324335766,-0.154462775864819,0.0880530371858879,-0.536080956819837,0.0586136792966805,0.103659240523524,-0.150040934025593,0.14617784118743,-0.107474871446981,0.111121114376527,0.2081779824838,-0.145939350864761,0.0195542058982448,0.252819786404017,-0.0186280192292572,0.0966413415392669,0.363644616570011,0.253404746382149,0.166654965064833,0.160880638129754,0.268956737958863,0.118144907049176,0.33798840355157,0.0136343078176047,0.0537710758638869,-0.033343334690828,0.15820789875219,0.223344635906836,-0.249994650652324,0.246024558557536,-0.0759675343049178,0.3564832882893,-0.351130191023247,0.280762414806836,0.325371885328975,0.383740900337403,0.028222991390096,0.0306955927376822,0.0913597870543559,0.342360898480547,0.0874842294853751,-0.235564914302384,0.272846173540118,-0.111978004458606,0.140500229848736
"O60493",0.0603889700923967,-0.000576922570490795,0.219297388868446,-0.231275078863345,-0.290338284710317,0.0377123031876801,-0.0477802651010726,0.0535440868932819,0.302311826445021,0.492673251392105,0.266789690533694,0.147387036863433,-0.00333413387299763,0.286577886991292,-0.0610493231127518,0.199351077157355,0.281920717489893,0.157215672720629,0.178143005288487,-0.0846782523693574,0.0518866181914758,-0.338748579974898,-0.0231418997331166,0.0105026426964485,-0.0489469515656664,-0.0323189035556904,-0.0149309670372461,0.157951710474077,-0.0111241558997594,0.0909639344175419,-0.271241859995924,0.251904840830069,-0.260187646725024,-0.00587702280704202,0.052625889151168,0.00109940434005795,0.145357630347655,-0.0247860070977754,0.0272994364683108,0.355659114239578,-0.0422311165315284,0.0411551877681029,0.304418932128134,-0.114639459786271,0.0991758407105476
"Q5VWJ9",0.0655908509527142,0.00771577789786727,0.17462273114886,-0.457633012373556,-0.177732925448423,-0.105045052819921,-0.468549332953294,0.559059054634212,-0.210776429258283,0.630309719732624,-0.0283045814267997,0.0311176455637389,-0.086911016342298,0.168598424931436,-0.0675176347438596,-0.0611756373363315,0.367696539411719,0.206497795064693,0.246211608915611,0.135380341955042,0.0704689708910651,0.104382256068023,0.0756921207653307,0.356959268035748,-0.0606610964104219,-0.144608741686357,-0.0186640973935865,-0.267795139817085,0.252126102063499,0.0844048727944866,-0.0784695828994417,0.0695262487252136,-0.307146418999118,0.161987271880628,0.0493274706044752,-0.0153133723646214,-0.132135131064507,0.153869058419856,0.0236139025803549,0.21128247567235,-0.00320186337651952,-0.307066591877405,0.0534913865775018,-0.026375031418322,0.219142864996543
